Source: State of Alaska Geoportal - https://gis.data.alaska.gov/maps/e08c3faedf7842b382f415511402d9d1,,,,,,,,,,
X,Y,OBJECTID,CommunityName,EntityName,ReportingSeason,ReportingDate,ReportingPeriod,ReportingYear,HFRetailGal,AsOfDate
-161.2299805,60.9074707,1993,Akiak,Kokarmiut Corporation,Summer,2017/07/15 09:00:00+00,July,2017,4.72,2019/02/06 09:00:00+00
-151.7357788,68.14190674,1994,Anaktuvuk Pass,Nunamiut Corporation,Summer,2017/07/15 09:00:00+00,July,2017,1.55,2019/02/06 09:00:00+00
-149.1907959,64.34350586,1995,Anderson,Nenana Heating,Summer,2017/07/15 09:00:00+00,July,2017,2.84,2019/02/06 09:00:00+00
-157.4235229,70.4821167,1996,Atqasuk,North Slope Borough,Summer,2017/07/15 09:00:00+00,July,2017,1.4,2019/02/06 09:00:00+00
-148.0123291,60.06567383,1997,Chenega Bay,Chenega Bay Utility,Summer,2017/07/15 09:00:00+00,July,2017,5.9,2019/02/06 09:00:00+00
-133.151001,55.47607422,1998,Craig,Petro Marine,Summer,2017/07/15 09:00:00+00,July,2017,2.86,2019/02/06 09:00:00+00
-163.0366821,64.54248047,1999,Golovin,Golovin Public Utilities,Summer,2017/07/15 09:00:00+00,July,2017,4,2019/02/06 09:00:00+00
-161.5822754,59.11828613,2000,Goodnews Bay,Mumtram Pikkai Village Corporation,Summer,2017/07/15 09:00:00+00,July,2017,4,2019/02/06 09:00:00+00
-160.0656128,62.90649414,2001,Grayling,HYL Grayling Fuel Company,Summer,2017/07/15 09:00:00+00,July,2017,5.35,2019/02/06 09:00:00+00
-135.7390747,58.41333008,2002,Gustavus,Gustavus Dray ,Summer,2017/07/15 09:00:00+00,July,2017,3.54,2019/02/06 09:00:00+00
-149.0057983,63.8704834,2003,Healy,Fisher Fuel,Summer,2017/07/15 09:00:00+00,July,2017,2.4,2019/02/06 09:00:00+00
-159.7717896,62.19848633,2004,Holy Cross,Holy Cross Oil Company,Summer,2017/07/15 09:00:00+00,July,2017,5.55,2019/02/06 09:00:00+00
-151.5319824,59.64727783,2005,Homer,Home Run Oil,Summer,2017/07/15 09:00:00+00,July,2017,2.37,2019/02/06 09:00:00+00
-135.4456787,58.10968018,2006,Hoonah,Hoonah Trading,Summer,2017/07/15 09:00:00+00,July,2017,3.2,2019/02/06 09:00:00+00
-156.3947144,65.7019043,2007,Huslia,Huslia Gas and Oil,Summer,2017/07/15 09:00:00+00,July,2017,5.7,2019/02/06 09:00:00+00
-133.9448242,56.9744873,2008,Kake,Kake Tribal Fuel,Summer,2017/07/15 09:00:00+00,July,2017,3.87,2019/02/06 09:00:00+00
-143.612793,70.12670898,2009,Kaktovik,Kaktovik Inupiat Corporation,Summer,2017/07/15 09:00:00+00,July,2017,3,2019/02/06 09:00:00+00
-158.7249146,64.32647705,2010,Kaltag,Kaltag Cooperative,Summer,2017/07/15 09:00:00+00,July,2017,4.5,2019/02/06 09:00:00+00
-162.3112793,55.05950928,2011,King Cove,Peter Pan Seafood,Summer,2017/07/15 09:00:00+00,July,2017,2.75,2019/02/06 09:00:00+00
-152.3973999,57.79309082,2012,Kodiak,Petro Marine,Summer,2017/07/15 09:00:00+00,July,2017,3.1,2019/02/06 09:00:00+00
-162.3112793,55.05950928,2013,King Cove,Peter Pan Seafood,Summer,2007/06/15 09:00:00+00,Jun,2007,2.87,2019/02/06 09:00:00+00
-154.7492065,59.44012451,2014,Kokhanok,Kokhanok Tribal Council,Summer,2007/06/15 09:00:00+00,Jun,2007,6.1,2019/02/06 09:00:00+00
-163.5565186,63.03308105,2015,Kotlik,Kotlik Yupik Enterprises,Summer,2007/06/15 09:00:00+00,Jun,2007,4.96,2019/02/06 09:00:00+00
-162.5930176,66.89672852,2016,Kotzebue,Kikiktagruk Inupiat Corporation,Summer,2007/06/15 09:00:00+00,Jun,2007,4.02,2019/02/06 09:00:00+00
-161.1647949,64.9307251,2017,Koyuk,Koyuk Native Corporation,Summer,2007/06/15 09:00:00+00,Jun,2007,4.34,2019/02/06 09:00:00+00
-163.1575928,59.8770752,2018,Kwigillingok,KWIK Marina Inc.,Summer,2007/06/15 09:00:00+00,Jun,2007,4.7,2019/02/06 09:00:00+00
-162.0881958,61.88153076,2019,Marshall,Maserculiq Inc.,Summer,2007/06/15 09:00:00+00,Jun,2007,4.74,2019/02/06 09:00:00+00
-149.3482056,65.15228271,2020,Minto,North Fork Store,Summer,2007/06/15 09:00:00+00,Jun,2007,3.2,2019/02/06 09:00:00+00
-149.0906982,64.56268311,2021,Nenana,Nenana Heating,Summer,2007/06/15 09:00:00+00,Jun,2007,2.64,2019/02/06 09:00:00+00
-157.3112793,59.45147705,2022,New Stuyahok,New Stuyahok Village Corporation,Summer,2007/06/15 09:00:00+00,Jun,2007,4.7,2019/02/06 09:00:00+00
-161.046814,66.83349609,2023,Noorvik,Morris Trading Post,Summer,2007/06/15 09:00:00+00,Jun,2007,4.55,2019/02/06 09:00:00+00
-150.9990234,70.21728516,2024,Nuiqsut,Kuukpik Corporation,Summer,2007/06/15 09:00:00+00,Jun,2007,1.25,2019/02/06 09:00:00+00
-162.4573975,60.89727783,2025,Nunapitchuk,Nunapitchuk Ltd.,Summer,2007/06/15 09:00:00+00,Jun,2007,4.5,2019/02/06 09:00:00+00
-152.5039063,57.92327881,2026,Ouzinkie,Ouzinkie Native Corporation,Summer,2007/06/15 09:00:00+00,Jun,2007,2.68,2019/02/06 09:00:00+00
-136.2296753,57.96069336,2027,Pelican,Lisianski  Oil - Pelican Sea,Summer,2007/06/15 09:00:00+00,Jun,2007,3.75,2019/02/06 09:00:00+00
-152.8834229,57.86669922,2028,Port Lions,Kizhuyak Oil Sales,Summer,2007/06/15 09:00:00+00,Jun,2007,3.7,2019/02/06 09:00:00+00
-160.4981079,55.34088135,2029,Sand Point,Paul Gundersen,Summer,2007/06/15 09:00:00+00,Jun,2007,3.25,2019/02/06 09:00:00+00
-157.1704102,61.70269775,2030,Sleetmute,Henry Hill Store,Summer,2007/06/15 09:00:00+00,Jun,2007,5.9,2019/02/06 09:00:00+00
-165.1071777,60.52947998,2031,Toksook Bay,Nunakauiak Yupik Corporation,Summer,2007/06/15 09:00:00+00,Jun,2007,5.24,2019/02/06 09:00:00+00
-156.7609863,71.28948975,2032,Utqiagvik,Eskimos Inc.,Summer,2007/06/15 09:00:00+00,Jun,2007,,2019/02/06 09:00:00+00
-146.3551025,61.13031006,2033,Valdez,North Pacific,Summer,2007/06/15 09:00:00+00,Jun,2007,2.69,2019/02/06 09:00:00+00
-160.0322266,70.63848877,2034,Wainwright,Olgoonik Corporation,Summer,2007/06/15 09:00:00+00,Jun,2007,1.45,2019/02/06 09:00:00+00
-161.2299805,60.9074707,2035,Akiak,Kokarmiut Corporation,Winter,2006/11/15 09:00:00+00,Nov,2006,4.6,2019/02/06 09:00:00+00
-151.7357788,68.14190674,2036,Anaktuvuk Pass,Nunamiut Corporation,Winter,2006/11/15 09:00:00+00,Nov,2006,1.2,2019/02/06 09:00:00+00
-174.2001953,52.19787598,2037,Atka,Atka Native Store,Winter,2018/01/15 09:00:00+00,Jan,2018,6.85,2019/02/06 09:00:00+00
-162.2764282,60.8572998,2038,Atmautluak,Atmautluak Limited,Winter,2018/01/15 09:00:00+00,Jan,2018,4.86,2019/02/06 09:00:00+00
-161.7717896,60.7913208,2039,Bethel,Delta Western,Winter,2018/01/15 09:00:00+00,Jan,2018,4.18,2019/02/06 09:00:00+00
-166.4921875,65.33447266,2040,Brevig Mission,Brevig Mission Native Store,Winter,2018/01/15 09:00:00+00,Jan,2018,4,2019/02/06 09:00:00+00
-158.4141846,56.30133057,2041,Chignik,City of Chignik,Winter,2018/01/15 09:00:00+00,Jan,2018,3.51,2019/02/06 09:00:00+00
-144.4411011,61.51647949,2042,Chitina,Chitina Services,Winter,2018/01/15 09:00:00+00,Jan,2018,2.8,2019/02/06 09:00:00+00
-144.0667114,65.82672119,2043,Circle,Crowley Fuel,Winter,2018/01/15 09:00:00+00,Jan,2018,,2019/02/06 09:00:00+00
-158.5479126,58.83447266,2044,Clark's Point,City of Clark’s Point,Winter,2018/01/15 09:00:00+00,Jan,2018,3.43,2019/02/06 09:00:00+00
-162.7288208,66.07672119,2045,Deering,Deering IRA,Winter,2018/01/15 09:00:00+00,Jan,2018,4.9,2019/02/06 09:00:00+00
-145.7366943,64.04730225,2046,Delta Junction,Crowley Petroleum,Winter,2018/01/15 09:00:00+00,Jan,2018,2.99,2019/02/06 09:00:00+00
-158.4630127,59.03948975,2047,Dillingham,Delta Western,Winter,2018/01/15 09:00:00+00,Jan,2018,3.14,2019/02/06 09:00:00+00
-141.2075806,64.78887939,2048,Eagle,Eagle Trading,Winter,2018/01/15 09:00:00+00,Jan,2018,3.95,2019/02/06 09:00:00+00
-164.5297852,62.77709961,2049,Emmonak,Emmonak Corp. Tank Farm,Winter,2018/01/15 09:00:00+00,Jan,2018,5.55,2019/02/06 09:00:00+00
-147.7211914,64.83972168,2050,Fairbanks,Alaska Petroleum,Winter,2018/01/15 09:00:00+00,Jan,2018,2.89,2019/02/06 09:00:00+00
-156.8770752,64.74267578,2051,Galena,Crowley Marine,Winter,2018/01/15 09:00:00+00,Jan,2018,5.449,2019/02/06 09:00:00+00
-171.718811,63.7769165,2052,Gambell,ANICA (Gambell Native Store),Winter,2018/01/15 09:00:00+00,Jan,2018,4.25,2019/02/06 09:00:00+00
-145.52771,62.1126709,2053,Glennallen,Crowley Fuel,Winter,2018/01/15 09:00:00+00,Jan,2018,2.8,2019/02/06 09:00:00+00
-166.0963745,61.53088379,2054,Hooper Bay,Crowley Marine,Winter,2018/01/15 09:00:00+00,Jan,2018,5.314,2019/02/06 09:00:00+00
-154.2581787,66.04589844,2055,Hughes,City of Hughes,Winter,2018/01/15 09:00:00+00,Jan,2018,9,2019/02/06 09:00:00+00
-134.4066162,58.29992676,2056,Juneau,Delta Western,Winter,2018/01/15 09:00:00+00,Jan,2018,2.9,2019/02/06 09:00:00+00
-160.4373169,66.9743042,2057,Kiana,City of Kiana,Winter,2018/01/15 09:00:00+00,Jan,2018,5.5,2019/02/06 09:00:00+00
-162.5930176,66.89672852,2058,Kotzebue,Crowley Fuel,Winter,2018/01/15 09:00:00+00,Jan,2018,5.52,2019/02/06 09:00:00+00
-153.9813843,57.53710938,2059,Larsen Bay,City of Larsen Bay,Winter,2018/01/15 09:00:00+00,Jan,2018,3.6,2019/02/06 09:00:00+00
-163.7261963,62.08947754,2060,Mountain Village,Azachorak Fuel,Winter,2018/01/15 09:00:00+00,Jan,2018,6.91,2019/02/06 09:00:00+00
-154.8574829,59.96789551,2061,Nondalton,City of Nondalton,Winter,2018/01/15 09:00:00+00,Jan,2018,5.31,2019/02/06 09:00:00+00
-174.2001953,52.19787598,2062,Atka,Atka Native Store,Winter,2016/01/15 09:00:00+00,Jan,2016,6.85,2019/02/06 09:00:00+00
-162.2764282,60.8572998,2063,Atmautluak,Atmautluak Limited,Winter,2016/01/15 09:00:00+00,Jan,2016,6.73,2019/02/06 09:00:00+00
-161.7717896,60.7913208,2064,Bethel,Crowley Fuel,Winter,2016/01/15 09:00:00+00,Jan,2016,5.67,2019/02/06 09:00:00+00
-166.4921875,65.33447266,2065,Brevig Mission,Brevig Mission Native Store,Winter,2016/01/15 09:00:00+00,Jan,2016,5.8,2019/02/06 09:00:00+00
-158.4141846,56.30133057,2066,Chignik,City of Chignik,Winter,2016/01/15 09:00:00+00,Jan,2016,3.25,2019/02/06 09:00:00+00
-144.4411011,61.51647949,2067,Chitina,Chitina Services,Winter,2016/01/15 09:00:00+00,Jan,2016,2.45,2019/02/06 09:00:00+00
-144.0667114,65.82672119,2068,Circle,Central Corner,Winter,2016/01/15 09:00:00+00,Jan,2016,2.45,2019/02/06 09:00:00+00
-158.5479126,58.83447266,2069,Clark's Point,City of Clark's Point,Winter,2016/01/15 09:00:00+00,Jan,2016,,2019/02/06 09:00:00+00
-162.7288208,66.07672119,2070,Deering,Deering IRA,Winter,2016/01/15 09:00:00+00,Jan,2016,4.89,2019/02/06 09:00:00+00
-145.7366943,64.04730225,2071,Delta Junction,Delta Fuel Company,Winter,2016/01/15 09:00:00+00,Jan,2016,2.35,2019/02/06 09:00:00+00
-158.4630127,59.03948975,2072,Dillingham,Delta Western,Winter,2016/01/15 09:00:00+00,Jan,2016,3.57,2019/02/06 09:00:00+00
-164.5297852,62.77709961,2073,Emmonak,Emmonak Corp. Tank Farm,Winter,2016/01/15 09:00:00+00,Jan,2016,5.15,2019/02/06 09:00:00+00
-147.7211914,64.83972168,2074,Fairbanks,Alaska Petroleum,Winter,2016/01/15 09:00:00+00,Jan,2016,2.32,2019/02/06 09:00:00+00
-156.8770752,64.74267578,2075,Galena,Crowley Marine,Winter,2016/01/15 09:00:00+00,Jan,2016,6.21,2019/02/06 09:00:00+00
-171.718811,63.7769165,2076,Gambell,ANICA (Gambell Native Store),Winter,2016/01/15 09:00:00+00,Jan,2016,5.25,2019/02/06 09:00:00+00
-145.52771,62.1126709,2077,Glennallen,Crowley Fuel,Winter,2016/01/15 09:00:00+00,Jan,2016,2.45,2019/02/06 09:00:00+00
-166.0963745,61.53088379,2078,Hooper Bay,Crowley Marine,Winter,2016/01/15 09:00:00+00,Jan,2016,6.45,2019/02/06 09:00:00+00
-154.2581787,66.04589844,2079,Hughes,City of Hughes,Winter,2016/01/15 09:00:00+00,Jan,2016,9,2019/02/06 09:00:00+00
-134.4066162,58.29992676,2080,Juneau,Delta Western,Winter,2016/01/15 09:00:00+00,Jan,2016,3.15,2019/02/06 09:00:00+00
-160.4373169,66.9743042,2081,Kiana,City of Kiana,Winter,2016/01/15 09:00:00+00,Jan,2016,5.67,2019/02/06 09:00:00+00
-162.5930176,66.89672852,2082,Kotzebue,Crowley Fuel,Winter,2016/01/15 09:00:00+00,Jan,2016,3.16,2019/02/06 09:00:00+00
-153.9813843,57.53710938,2083,Larsen Bay,City of Larsen Bay,Winter,2016/01/15 09:00:00+00,Jan,2016,5.26,2019/02/06 09:00:00+00
-155.5883789,62.95007324,2084,McGrath,Crowley Fuel,Winter,2016/01/15 09:00:00+00,Jan,2016,7.45,2019/02/06 09:00:00+00
-163.7261963,62.08947754,2085,Mountain Village,Azachorak Fuel,Winter,2016/01/15 09:00:00+00,Jan,2016,4.98,2019/02/06 09:00:00+00
-154.8574829,59.96789551,2086,Nondalton,City of Nondalton,Winter,2016/01/15 09:00:00+00,Jan,2016,5.24,2019/02/06 09:00:00+00
-165.5814819,61.84289551,2087,Scammon Bay,Askinuk Corporation,Winter,2014/01/15 09:00:00+00,Jan,2014,6.78,2019/02/06 09:00:00+00
-166.5375977,53.87310791,2088,Unalaska,Delta Western,Winter,2014/01/15 09:00:00+00,Jan,2014,4.44,2019/02/06 09:00:00+00
-160.3156128,61.53833008,2089,Upper Kalskag,City of Upper Kalskag,Winter,2014/01/15 09:00:00+00,Jan,2014,6.25,2019/02/06 09:00:00+00
-165.7734985,54.13427734,2090,Akutan,City of Akutan,Summer,2013/07/15 09:00:00+00,July,2013,4,2019/02/06 09:00:00+00
-152.7012939,66.55450439,2091,Alatna,Alatna Traditional Council,Summer,2013/07/15 09:00:00+00,July,2013,7,2019/02/06 09:00:00+00
-134.5808105,57.49969482,2092,Angoon,Angoon Oil and Gas,Summer,2013/07/15 09:00:00+00,July,2013,5.33,2019/02/06 09:00:00+00
-160.1992798,62.65252686,2093,Anvik,Deloyges Inc.,Summer,2013/07/15 09:00:00+00,July,2013,6,2019/02/06 09:00:00+00
-145.5355225,68.128479,2094,Arctic Village,Arctic Village Traditional Council,Summer,2013/07/15 09:00:00+00,July,2013,10,2019/02/06 09:00:00+00
-174.2001953,52.19787598,2095,Atka,Atka Native Store,Summer,2013/07/15 09:00:00+00,July,2013,7.65,2019/02/06 09:00:00+00
-162.2764282,60.8572998,2096,Atmautluak,Atmautluak Limited,Summer,2013/07/15 09:00:00+00,July,2013,6.83,2019/02/06 09:00:00+00
-161.7717896,60.7913208,2097,Bethel,Crowley Fuel,Summer,2013/07/15 09:00:00+00,July,2013,6.02,2019/02/06 09:00:00+00
-166.4921875,65.33447266,2098,Brevig Mission,Brevig Mission Native Store,Summer,2013/07/15 09:00:00+00,July,2013,5.29,2019/02/06 09:00:00+00
-158.4141846,56.30133057,2099,Chignik,City of Chignik,Summer,2013/07/15 09:00:00+00,July,2013,4.51,2019/02/06 09:00:00+00
-144.4411011,61.51647949,2100,Chitina,Chitina Services,Summer,2013/07/15 09:00:00+00,July,2013,4.3,2019/02/06 09:00:00+00
-144.0667114,65.82672119,2101,Circle,Central Corner,Summer,2013/07/15 09:00:00+00,July,2013,4.23,2019/02/06 09:00:00+00
-158.5479126,58.83447266,2102,Clark's Point,City of Clark's Point,Summer,2013/07/15 09:00:00+00,July,2013,6,2019/02/06 09:00:00+00
-162.7288208,66.07672119,2103,Deering,Deering IRA,Summer,2013/07/15 09:00:00+00,July,2013,6.5,2019/02/06 09:00:00+00
-145.7366943,64.04730225,2104,Delta Junction,Delta Fuel Company,Summer,2013/07/15 09:00:00+00,July,2013,3.9,2019/02/06 09:00:00+00
-158.4630127,59.03948975,2105,Dillingham,Delta Western,Summer,2013/07/15 09:00:00+00,July,2013,5.23,2019/02/06 09:00:00+00
-164.5297852,62.77709961,2106,Emmonak,Emmonak Corp. Tank Farm,Summer,2013/07/15 09:00:00+00,July,2013,5.77,2019/02/06 09:00:00+00
-147.7211914,64.83972168,2107,Fairbanks,Alaska Petroleum,Summer,2013/07/15 09:00:00+00,July,2013,3.85,2019/02/06 09:00:00+00
-156.8770752,64.74267578,2108,Galena,Crowley Marine,Summer,2013/07/15 09:00:00+00,July,2013,6.02,2019/02/06 09:00:00+00
-171.718811,63.7769165,2109,Gambell,ANICA (Gambell Native Store),Summer,2013/07/15 09:00:00+00,July,2013,5.91,2019/02/06 09:00:00+00
-145.52771,62.1126709,2110,Glennallen,Crowley Fuel,Summer,2013/07/15 09:00:00+00,July,2013,4.3,2019/02/06 09:00:00+00
-166.0963745,61.53088379,2111,Hooper Bay,Crowley Marine,Summer,2013/07/15 09:00:00+00,July,2013,7.09,2019/02/06 09:00:00+00
-145.52771,62.1126709,2112,Glennallen,Crowley Fuel,Winter,2011/01/15 09:00:00+00,Jan,2011,3.57,2019/02/06 09:00:00+00
-166.0963745,61.53088379,2113,Hooper Bay,Crowley Marine,Winter,2011/01/15 09:00:00+00,Jan,2011,6.26,2019/02/06 09:00:00+00
-154.2581787,66.04589844,2114,Hughes,City of Hughes,Winter,2011/01/15 09:00:00+00,Jan,2011,8.55,2019/02/06 09:00:00+00
-134.4066162,58.29992676,2115,Juneau,Delta Western,Winter,2011/01/15 09:00:00+00,Jan,2011,3.69,2019/02/06 09:00:00+00
-160.4373169,66.9743042,2116,Kiana,City of Kiana,Winter,2011/01/15 09:00:00+00,Jan,2011,6.18,2019/02/06 09:00:00+00
-162.5930176,66.89672852,2117,Kotzebue,Crowley Fuel,Winter,2011/01/15 09:00:00+00,Jan,2011,5.13,2019/02/06 09:00:00+00
-153.9813843,57.53710938,2118,Larsen Bay,City of Larsen Bay,Winter,2011/01/15 09:00:00+00,Jan,2011,5.74,2019/02/06 09:00:00+00
-155.5883789,62.95007324,2119,McGrath,Crowley Fuel,Winter,2011/01/15 09:00:00+00,Jan,2011,6.49,2019/02/06 09:00:00+00
-163.7261963,62.08947754,2120,Mountain Village,Azachorak Fuel,Winter,2011/01/15 09:00:00+00,Jan,2011,6.12,2019/02/06 09:00:00+00
-154.8574829,59.96789551,2121,Nondalton,City of Nondalton,Winter,2011/01/15 09:00:00+00,Jan,2011,5.8,2019/02/06 09:00:00+00
-158.1052856,64.72351074,2122,Nulato,City of Nulato,Winter,2011/01/15 09:00:00+00,Jan,2011,4.5,2019/02/06 09:00:00+00
-153.2836914,57.21350098,2123,Old Harbor,City of Old Harbor,Winter,2011/01/15 09:00:00+00,Jan,2011,4.97,2019/02/06 09:00:00+00
-162.8831177,61.93731689,2124,Pilot Station,Pilot Station Native Corporation,Winter,2011/01/15 09:00:00+00,Jan,2011,5.84,2019/02/06 09:00:00+00
-133.6212158,56.35150146,2125,Point Baker,Point Baker Trading Post,Winter,2011/01/15 09:00:00+00,Jan,2011,4,2019/02/06 09:00:00+00
-166.7341919,68.3480835,2126,Point Hope,Tigara Corporation,Winter,2011/01/15 09:00:00+00,Jan,2011,1.64,2019/02/06 09:00:00+00
-161.9005127,59.75152588,2127,Quinhagak,Qanirtuuq Corporation,Winter,2011/01/15 09:00:00+00,Jan,2011,5.15,2019/02/06 09:00:00+00
-155.4888916,64.73931885,2128,Ruby,Dineega Fuel Company,Winter,2011/01/15 09:00:00+00,Jan,2011,4.1,2019/02/06 09:00:00+00
-161.3234863,61.78387451,2129,Russian Mission,Russian Mission Corporation,Winter,2011/01/15 09:00:00+00,Jan,2011,4.95,2019/02/06 09:00:00+00
-169.5452881,56.60150146,2130,Saint George,Delta Fuel Company,Winter,2011/01/15 09:00:00+00,Jan,2011,5.56,2019/02/06 09:00:00+00
-162.039917,63.47827148,2131,Saint Michael,Saint Michael Fuel Company,Winter,2011/01/15 09:00:00+00,Jan,2011,8.06,2019/02/06 09:00:00+00
-160.4981079,55.34088135,2132,Sand Point,TDX Svcs,Winter,2011/01/15 09:00:00+00,Jan,2011,4.41,2019/02/06 09:00:00+00
-170.4840088,63.69311523,2133,Savoonga,ANICA (Savoonga Native Store),Winter,2011/01/15 09:00:00+00,Jan,2011,5.19,2019/02/06 09:00:00+00
-165.5814819,61.84289551,2134,Scammon Bay,Askinuk Corporation,Winter,2011/01/15 09:00:00+00,Jan,2011,5.9,2019/02/06 09:00:00+00
-151.7185059,59.44067383,2135,Seldovia,Seldovia Fuel and Lube,Winter,2011/01/15 09:00:00+00,Jan,2011,4.33,2019/02/06 09:00:00+00
-153.2836914,57.21350098,2136,Old Harbor,City of Old Harbor,Summer,2009/07/15 09:00:00+00,July,2009,3.71,2019/02/06 09:00:00+00
-132.9577026,56.81109619,2137,Petersburg,Petro Marine,Summer,2009/07/15 09:00:00+00,July,2009,2.61,2019/02/06 09:00:00+00
-162.8831177,61.93731689,2138,Pilot Station,Pilot Station Native Corporation,Summer,2009/07/15 09:00:00+00,July,2009,7.42,2019/02/06 09:00:00+00
-133.6212158,56.35150146,2139,Point Baker,Point Baker Trading Post,Summer,2009/07/15 09:00:00+00,July,2009,8,2019/02/06 09:00:00+00
-166.7341919,68.3480835,2140,Point Hope,Tigara Corporation,Summer,2009/07/15 09:00:00+00,July,2009,1.64,2019/02/06 09:00:00+00
-161.9005127,59.75152588,2141,Quinhagak,Qanirtuuq Corporation,Summer,2009/07/15 09:00:00+00,July,2009,7.02,2019/02/06 09:00:00+00
-155.4888916,64.73931885,2142,Ruby,Dineega Fuel Company,Summer,2009/07/15 09:00:00+00,July,2009,6.15,2019/02/06 09:00:00+00
-161.3234863,61.78387451,2143,Russian Mission,Russian Mission Corporation,Summer,2009/07/15 09:00:00+00,July,2009,6.15,2019/02/06 09:00:00+00
-169.5452881,56.60150146,2144,Saint George,Delta Fuel Company,Summer,2009/07/15 09:00:00+00,July,2009,6.5,2019/02/06 09:00:00+00
-162.039917,63.47827148,2145,Saint Michael,Saint Michael Fuel Company,Summer,2009/07/15 09:00:00+00,July,2009,8.06,2019/02/06 09:00:00+00
-160.4981079,55.34088135,2146,Sand Point,TDX Svcs,Summer,2009/07/15 09:00:00+00,July,2009,3.78,2019/02/06 09:00:00+00
-170.4840088,63.69311523,2147,Savoonga,ANICA (Savoonga Native Store),Summer,2009/07/15 09:00:00+00,July,2009,7.65,2019/02/06 09:00:00+00
-165.5814819,61.84289551,2148,Scammon Bay,Askinuk Corporation,Summer,2009/07/15 09:00:00+00,July,2009,7.04,2019/02/06 09:00:00+00
-151.7185059,59.44067383,2149,Seldovia,Seldovia Fuel and Lube,Summer,2009/07/15 09:00:00+00,July,2009,3.57,2019/02/06 09:00:00+00
-166.0706787,66.25512695,2150,Shishmaref,Shishmaref Native Store,Summer,2009/07/15 09:00:00+00,July,2009,7.75,2019/02/06 09:00:00+00
-162.2915039,63.52392578,2151,Stebbins,Tapraq Fuel Company,Summer,2009/07/15 09:00:00+00,July,2009,7.96,2019/02/06 09:00:00+00
-152.0776978,65.17132568,2152,Tanana,Tanacon Fuel,Summer,2009/07/15 09:00:00+00,July,2009,5.1,2019/02/06 09:00:00+00
-166.3651123,65.26287842,2153,Teller,Teller Native Fuel Business,Summer,2009/07/15 09:00:00+00,July,2009,6.45,2019/02/06 09:00:00+00
-132.5228271,55.68548584,2154,Thorne Bay,Petro Marine,Summer,2009/07/15 09:00:00+00,July,2009,2.65,2019/02/06 09:00:00+00
-160.3787842,59.06048584,2155,Togiak,Togiak Natives Limited,Summer,2009/07/15 09:00:00+00,July,2009,3.95,2019/02/06 09:00:00+00
-162.6762085,60.34289551,2156,Tuntutuliak,Qinarmiut Corporation,Summer,2009/07/15 09:00:00+00,July,2009,4.03,2019/02/06 09:00:00+00
-160.7919922,63.87670898,2157,Unalakleet,Unalakleet Native Corporation,Summer,2009/07/15 09:00:00+00,July,2009,6.81,2019/02/06 09:00:00+00
-166.5375977,53.87310791,2158,Unalaska,Delta Western,Summer,2009/07/15 09:00:00+00,July,2009,3.27,2019/02/06 09:00:00+00
-160.3156128,61.53833008,2159,Upper Kalskag,City of Upper Kalskag,Summer,2009/07/15 09:00:00+00,July,2009,6.5,2019/02/06 09:00:00+00
-134.4066162,58.29992676,2160,Juneau,Reliable Oil,Summer,2007/06/15 09:00:00+00,Jun,2007,3.28,2019/02/06 09:00:00+00
-152.3973999,57.79309082,2161,Kodiak,Thompson Transfer,Summer,2007/06/15 09:00:00+00,Jun,2007,2.93,2019/02/06 09:00:00+00
-132.9577026,56.81109619,2162,Petersburg,Petro Marine,Summer,2007/06/15 09:00:00+00,Jun,2007,3.06,2019/02/06 09:00:00+00
-162.8831177,61.93731689,2163,Pilot Station,Pilot Station Native Corporation,Summer,2007/06/15 09:00:00+00,Jun,2007,4.75,2019/02/06 09:00:00+00
-133.6212158,56.35150146,2164,Point Baker,Point Baker Trading Post,Summer,2007/06/15 09:00:00+00,Jun,2007,4.15,2019/02/06 09:00:00+00
-166.7341919,68.3480835,2165,Point Hope,Tigara Corporation,Summer,2007/06/15 09:00:00+00,Jun,2007,1.35,2019/02/06 09:00:00+00
-161.9005127,59.75152588,2166,Quinhagak,Qanirtuuq Corporation,Summer,2007/06/15 09:00:00+00,Jun,2007,4.73,2019/02/06 09:00:00+00
-161.3234863,61.78387451,2167,Russian Mission,Russian Mission Corporation,Summer,2007/06/15 09:00:00+00,Jun,2007,4.99,2019/02/06 09:00:00+00
-162.039917,63.47827148,2168,Saint Michael,Saint Michael Fuel Company,Summer,2007/06/15 09:00:00+00,Jun,2007,4.65,2019/02/06 09:00:00+00
-151.7185059,59.44067383,2169,Seldovia,Seldovia Fuel and Lube,Summer,2007/06/15 09:00:00+00,Jun,2007,3.08,2019/02/06 09:00:00+00
-166.0706787,66.25512695,2170,Shishmaref,Shishmaref Native Store,Summer,2007/06/15 09:00:00+00,Jun,2007,5.09,2019/02/06 09:00:00+00
